fecha,agente,cat,componente,de_hrs,a_hrs,descripcion
2025-08-13,ENDE CORANI,G,Central Eólica Qollpana,12:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-14,CRE,D,Área Oriental,01:00,24:00,Mayor demanda a la prevista.
2025-08-14,COBEE,G,Sistema Miguillas,06:00,14:00,Mayores aportes laterales de agua a lo previsto.
2025-08-14,COBEE,G,Sistema Zongo,06:00,18:00,Menores aportes laterales de agua a lo previsto.
2025-08-14,ENDEG,G,Central Solar Oruro I y II,07:00,14:00,"Mayor generación, condiciones climáticas favorables."
2025-08-14,ENDE DELBENI,D,Área Trinidad,09:00,24:00,Mayor demanda a la prevista.
2025-08-14,ENDE CORANI,G,Central Eólica Qollpana,11:00,20:00,"Mayor generación, condiciones climáticas favorables."
2025-08-14,COBEE,G,Sistema Miguillas,15:00,22:00,Menores aportes laterales de agua a lo previsto.
2025-08-14,DELAPAZ,D,Área Norte,19:00,22:00,Mayor demanda a la prevista.
2025-08-15,COBEE,G,Sistema Zongo,00:00,05:00,Mayores aportes laterales de agua a lo previsto.
2025-08-15,ENDEG,G,Central eólica San Julián,01:00,09:00,"Mayor generación, condiciones climáticas favorables."
2025-08-15,CESSA,D,Área Sucre,01:00,18:00,Menor demanda a la prevista.
2025-08-15,ENDEG,G,Central eólica El Dorado,02:00,09:00,"Mayor generación, condiciones climáticas favorables."
2025-08-15,COBEE,G,Sistema Miguillas,07:00,23:00,Menores aportes laterales de agua a lo previsto.
2025-08-15,CRE,D,Área Oriental,08:00,14:00,Menor demanda a la prevista.
2025-08-15,ENDE CORANI,G,Central eólica Qollpana I y II,09:00,22:00,"Mayor generación, condiciones climáticas favorables."
2025-08-15,COBEE,G,Sistema Zongo,14:00,16:00,Menores aportes laterales de agua a lo previsto.
2025-08-15,ENDEG,G,Central eólica El Dorado,16:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-15,CRE,D,Área Oriental,18:00,24:00,Menor demanda a la prevista.
2025-08-16,ENDEG,G,Central Eólica El Dorado,04:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-16,ENDEG,G,Central Eólica San Julián,08:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-16,DELAPAZ,D,Área Norte,09:00,17:00,Mayor demanda a la prevista.
2025-08-16,CRE,D,Área Oriental,10:00,18:00,Mayor demanda a la prevista.
2025-08-16,ENDE DELBENI,D,Área Trinidad,10:00,19:00,Mayor demanda a la prevista.
2025-08-16,ENDE CORANI,G,Central Eólica Qollpana,13:00,22:00,"Mayor generación, condiciones climáticas favorables."
2025-08-17,CESSA,D,Área Sucre,01:00,24:00,Mayor demanda a la prevista.
2025-08-17,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-08-17,COBEE,G,Sistema Zongo,02:00,21:00,Mayores aportes laterales de agua a lo previsto.
2025-08-17,COBEE,G,Sistema Miguillas,09:00,18:00,Mayores aportes laterales de agua a lo previsto.
2025-08-17,DELAPAZ,D,Área Norte,10:00,24:00,Mayor demanda a la prevista.
2025-08-17,CRE,D,Área Oriental,14:00,24:00,Mayor demanda a la prevista.
2025-08-17,ENDEG,G,Central eólica Warnes,15:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-17,ENDEG,G,Central eólica San Julián,15:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-17,ENDEG,G,Central eólica El Dorado,15:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-18,COBEE,G,Sistema Zongo,00:00,06:00,Mayores aportes laterales de agua a lo previsto.
2025-08-18,COBEE,G,Sistema Miguillas,00:00,06:00,Mayores aportes laterales de agua a lo previsto.
2025-08-18,CESSA,D,Área Sucre,01:00,24:00,Mayor demanda a la prevista.
2025-08-18,COBEE,G,Sistema Zongo,07:00,12:00,Menores aportes laterales de agua a lo previsto.
2025-08-18,DELAPAZ,D,Área Norte,08:00,24:00,Mayor demanda a la prevista.
2025-08-18,ENDE DELBENI,D,Área Trinidad,10:00,24:00,Mayor demanda a la prevista.
2025-08-18,CRE,D,Área Oriental,11:00,24:00,Mayor demanda a la prevista.
2025-08-18,ENDE CORANI,G,Central Misicuni,18:00,24:00,"Menor generación, riesgo de rebose en embalse de compensación."
2025-08-18,COBEE,G,Sistema Zongo,19:00,24:00,Menores aportes laterales de agua a lo previsto.
2025-08-19,COBEE,G,Sistema Miguillas,00:00,07:00,Mayores aportes laterales de agua a lo previsto.
2025-08-19,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-19,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-08-19,COBEE,G,Sistema Zongo,03:00,06:00,Mayores aportes laterales de agua a lo previsto.
2025-08-19,CRE,D,Área Oriental,13:00,24:00,Mayor demanda a la prevista.
2025-08-19,COBEE,G,Sistema Zongo,15:00,17:00,Menores aportes laterales de agua a lo previsto.
2025-08-19,COBEE,G,Sistema Zongo,21:00,23:00,Menores aportes laterales de agua a lo previsto.
2025-08-20,COBEE,G,Sistema Miguillas,00:00,05:00,Mayores aportes laterales de agua a lo previsto.
2025-08-20,COBEE,G,Sistema Zongo,00:00,08:00,Mayores aportes laterales de agua a lo previsto.
2025-08-20,CESSA,D,Área Sucre,01:00,24:00,Mayor demanda la prevista.
2025-08-20,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda la prevista.
2025-08-20,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda la prevista.
2025-08-20,COBEE,G,Sistema Miguillas,08:00,15:00,Menores aportes laterales de agua a lo previsto.
2025-08-20,COBEE,G,Sistema Zongo,16:00,19:00,Menores aportes laterales de agua a lo previsto.
2025-08-21,COBEE,G,Sistema Miguillas,00:00,08:00,Mayores aportes laterales a lo previsto.
2025-08-21,COBEE,G,Sistema Zongo,00:00,17:00,Mayores aportes laterales a lo previsto.
2025-08-21,CESSA,D,Área Sucre,01:00,24:00,Mayor demanda a la prevista.
2025-08-21,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-21,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-08-21,COBEE,G,Sistema Miguillas,16:00,23:00,Menores aportes laterales a lo previsto.
2025-08-21,COBEE,G,Sistema Zongo,22:00,24:00,Mayores aportes laterales a lo previsto.
2025-08-22,COBEE,G,Sistema Miguillas,00:00,06:00,Mayores aportes laterales a lo previsto.
2025-08-22,COBEE,G,Sistema Zongo,00:00,08:00,Mayores aportes laterales a lo previsto.
2025-08-22,ENDEG,G,Central eólica Warnes,01:00,13:00,"Mayor generación, condiciones climáticas favorables."
2025-08-22,ENDE DELBENI,D,Área Trinidad,01:00,18:00,Mayor demanda a la prevista.
2025-08-22,CESSA,D,Área Sucre,01:00,24:00,Mayor demanda a la prevista.
2025-08-22,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-22,ENDEG,G,Central eólica San Julián,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-22,ENDEG,G,Central eólica El Dorado,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-22,ENDE GUARACACHI,G,Central eólica Oruro I y II,08:00,17:00,"Mayor generación, condiciones climáticas favorables."
2025-08-22,COBEE,G,Sistema Zongo,09:00,16:00,Menores aportes laterales a lo previsto.
2025-08-22,CRE,D,Área Oriental,09:00,18:00,Mayor demanda a la prevista.
2025-08-22,COBEE,G,Sistema Miguillas,11:00,14:00,Mayores aportes laterales a lo previsto.
2025-08-22,ENDEG,G,Central eólica Warnes,15:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-22,COBEE,G,Sistema Zongo,17:00,23:00,Mayores aportes laterales a lo previsto.
2025-08-23,COBEE,G,Sistema Zongo,01:00,06:00,Mayores aportes laterales a lo previsto.
2025-08-23,COBEE,G,Sistema Miguillas,01:00,06:00,Mayores aportes laterales a lo previsto.
2025-08-23,ENDE DELBENI,D,Área Trinidad,01:00,18:00,Mayor demanda a la prevista.
2025-08-23,DELAPAZ,D,Área Norte,01:00,22:00,Mayor demanda a la prevista.
2025-08-23,ENDEG,G,Central Eólica Warnes,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-23,ENDEG,G,Central Eólica San Julián,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-23,CRE,D,Área Oriental,13:00,24:00,Menor demanda a la prevista.
2025-08-23,COBEE,G,Sistema Zongo,15:00,22:00,Mayores aportes laterales a lo previsto.
2025-08-24,COBEE,G,Sistema Zongo,01:00,09:00,Mayores aportes laterales de agua a lo previsto.
2025-08-24,COBEE,G,Sistema Miguillas,07:00,16:00,Mayores aportes laterales de agua a lo previsto.
2025-08-24,EMSC,CNR,Minera San Cristóbal,15:27,15:58,"Reducción de carga de 46.1 MW a 26.6 MW, detención de correas 220-CV-010, 230-CV-012 y 230-CV-013, falla en la tarjeta de comunicaciones del molino SAG."
2025-08-24,COBEE,G,Sistema Zongo,16:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-24,HB,G,Sistema Taquesi,16:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-25,HB,G,Sistema Taquesi,00:00,03:00,Mayores aportes laterales de agua a lo previsto.
2025-08-25,COBEE,G,Sistema Miguillas,01:00,06:00,Menores aportes laterales de agua a lo previsto.
2025-08-25,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Menor demanda a la prevista.
2025-08-25,COBEE,G,Sistema Zongo,01:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-25,ENDEG,G,Central eólica El Dorado,01:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-25,ENDE CORANI,G,Central eólica Qollpana I y II,01:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-25,CRE,D,Área Oriental,11:00,24:00,Menor demanda a la prevista.
2025-08-25,HB,G,Sistema Taquesi,16:45,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-26,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Menor demanda a la prevista.
2025-08-26,COBEE,G,Sistema Miguillas,01:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-26,COBEE,G,Sistema Zongo,01:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-26,ENDE CORANI,G,Central Eólica Qollpana,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-26,ENDEG,G,Central Eólica San Julián,03:00,19:00,"Mayor generación, condiciones climáticas favorables."
2025-08-26,ENDEG,G,Central Eólica Warnes,04:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-08-26,DELAPAZ,D,Área Norte,07:00,22:00,Mayor demanda a la prevista.
2025-08-26,ENDEG,G,Central Eólica El Dorado,08:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-26,CRE,D,Área Oriental,10:00,24:00,Menor demanda a la prevista.
2025-08-26,HB,G,Sistema Taquesi,14:30,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-27,HB,G,Sistema Taquesi,00:00,03:00,Mayores aportes laterales de agua a lo previsto.
2025-08-27,COBEE,G,Sistema Zongo,01:00,09:00,Mayores aportes laterales de agua a lo previsto.
2025-08-27,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-27,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Menor demanda a la prevista.
2025-08-27,COBEE,G,Sistema Miguillas,01:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-27,CRE,D,Área Oriental,08:00,24:00,Menor demanda a la prevista.
2025-08-27,COBEE,G,Sistema Zongo,15:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-28,COBEE,G,Sistema Miguillas,01:00,08:00,Mayores aportes laterales de agua a lo previsto.
2025-08-28,COBEE,G,Sistema Zongo,01:00,17:00,Mayores aportes laterales de agua a lo previsto.
2025-08-28,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-28,CRE,D,Área Oriental,01:00,24:00,Menor demanda a la prevista.
2025-08-28,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Menor demanda a la prevista.
2025-08-28,LAS LOMAS,CNR,Las Lomas,04:16,18:00,"Menor demanda, problemas de fuga de acero en CCM del horno cuchara."
2025-08-28,COBEE,G,Sistema Zongo,22:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-29,COBEE,G,Sistema Zongo,01:00,15:00,Mayores aportes laterales de agua a lo previsto.
2025-08-29,COBEE,G,Sistema Miguillas,06:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-29,ENDEG,G,Central solar Oruro I y II,08:00,15:00,"Mayor generación, condiciones climáticas favorables."
2025-08-29,ENDEG,G,Central El Dorado,12:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-29,ENDEG,G,Central eólica San Julián,13:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-29,COBEE,G,Sistema Zongo,18:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-30,COBEE,G,Sistema Zongo,01:00,08:00,Mayores aportes laterales de agua a lo previsto.
2025-08-30,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-08-30,COBEE,G,Sistema Miguillas,02:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-08-30,COBEE,G,Sistema Zongo,10:00,17:00,Mayores aportes laterales de agua a lo previsto.
2025-08-30,CRE,D,Área Oriental,10:00,24:00,Mayor demanda a la prevista.
2025-08-30,ENDEG,G,Central eólica El Dorado,11:00,17:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-30,ENDE DELBENI,D,Área Trinidad,13:00,24:00,Mayor demanda a la prevista.
2025-08-30,COBEE,G,Sistema Zongo,20:00,21:00,Mayores aportes laterales de agua a lo previsto.
2025-08-31,COBEE,G,Sistema Miguillas,01:00,14:00,Mayores aportes laterales de agua a lo previsto.
2025-08-31,COBEE,G,Sistema Zongo,01:00,16:00,Mayores aportes laterales de agua a lo previsto.
2025-08-31,CRE,D,Área Oriental,01:00,24:00,Mayor demanda a la prevista.
2025-08-31,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-08-31,ENDEG,G,Central Eólica San Julián,01:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-31,ENDEG,G,Central Eólica El Dorado,01:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-08-31,DELAPAZ,D,Área Norte,10:00,22:00,Mayor demanda a la prevista.
2025-08-31,CESSA,D,Área Sucre,11:00,24:00,Mayor demanda a la prevista.
2025-08-31,HB,G,Sistema Taquesi,16:00,22:00,Mayores aportes laterales de agua a lo previsto.
2025-08-31,COBEE,G,Sistema Zongo,19:00,22:00,Menores aportes laterales de agua a lo previsto.
2025-09-01,ENDEG,G,Central eólica San Julián,01:00,04:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-01,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-09-01,CRE,D,Área Oriental,01:00,24:00,Mayor demanda a la prevista.
2025-09-01,COBEE,G,Sistema Zongo,08:00,12:00,Menores aportes laterales de agua a lo previsto.
2025-09-01,COBEE,G,Sistema Miguillas,09:00,22:00,Mayores aportes laterales de agua a lo previsto.
2025-09-02,ENDEG,G,Central eólica San Julián,01:00,07:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-02,ENDEG,G,Central eólica Warnes,01:00,07:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-02,COBEE,G,Sistema Zongo,01:00,14:00,Mayores aportes laterales a lo previsto.
2025-09-02,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-09-02,CRE,D,Área Oriental,03:00,14:00,Menor demanda a la prevista.
2025-09-02,COBEE,G,Sistema Miguillas,09:00,20:00,Mayores aportes laterales a lo previsto.
2025-09-03,ENDEG,G,Central eólica Warnes,01:00,14:00,"Mayor generación, condiciones climáticas favorables."
2025-09-03,CESSA,D,Área Sucre,01:00,16:00,Menor demanda a la prevista.
2025-09-03,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-09-03,CRE,D,Área Oriental,01:00,24:00,Mayor demanda a la prevista.
2025-09-03,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-09-03,ENDEG,G,Central eólica San Julián,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-09-03,ENDEG,G,Central eólica El Dorado,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-09-03,COBEE,G,Sistema Zongo,07:00,18:00,Menores aportes laterales a lo previsto.
2025-09-03,COBEE,G,Sistema Miguillas,14:00,20:00,Menores aportes laterales a lo previsto.
2025-09-03,HB,G,Sistema Taquesi,19:00,21:00,Mayores aportes laterales a lo previsto.
2025-09-04,DELAPAZ,D,Área Norte,01:00,24:00,Mayor demanda a la prevista.
2025-09-04,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Mayor demanda a la prevista.
2025-09-04,COBEE,G,Sistema Miguilla,08:00,24:00,Mayores aportes laterales a lo previsto.
2025-09-04,CRE,D,Área Oriental,10:00,18:00,Mayor demanda a la prevista.
2025-09-04,ENDEG,G,Central eólica El Dorado,15:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-09-04,HB,G,Sistema Taquesi,22:15,23:30,Mayores aportes laterales a lo previsto.
2025-09-05,CRE,D,Área Oriental,00:00,24:00,Menor demanda a la prevista.
2025-09-05,ENDEG,G,Central eólica San Julián,01:00,21:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-05,ENDEG,G,Central eólica Warnes,01:00,24:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-05,ENDE CORANI,G,Central eólica Qollpana I y II,02:00,16:00,"Mayor generación, condiciones climáticas favorables."
2025-09-05,ENDE DELBENI,D,Área Trinidad,09:00,24:00,Menor demanda a la prevista.
2025-09-05,ENDEG,G,Central solar Oruro I y II,11:00,18:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-05,HB,G,Sistema Taquesi,12:15,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-05,COBEE,G,Sistema Miguilla,15:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-05,COBEE,G,Sistema Zongo,18:00,22:00,Mayores aportes laterales de agua a lo previsto.
2025-09-05,ENDE CORANI,G,Central eólica Qollpana I y II,19:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-09-06,HB,G,Sistema Taquesi,00:00,03:00,Mayores aportes laterales de agua a lo previsto.
2025-09-06,COBEE,G,Sistema Zongo,00:00,14:00,Mayores aportes laterales de agua a lo previsto.
2025-09-06,COBEE,G,Sistema Miguillas,00:00,18:00,Mayores aportes laterales de agua a lo previsto.
2025-09-06,CRE,D,Área Oriental,01:00,24:00,Menor demanda a la prevista.
2025-09-06,ENDE DELBENI,D,Área Trinidad,01:00,24:00,Menor demanda a la prevista.
2025-09-06,ENDE CORANI,G,Central eólica Qollpana I y II,01:00,24:00,"Mayor generación, condiciones climáticas favorables."
2025-09-06,DELAPAZ,D,Área Norte,11:00,18:00,Mayor demanda a la prevista.
2025-09-06,HB,G,Sistema Taquesi,15:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-06,COBEE,G,Sistema Zongo,23:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-07,COBEE,G,Sistema Zongo,00:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-07,HB,G,Sistema Taquesi,00:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-07,ENDE DELBENI,D,Área Trinidad,01:00,23:00,Menor demanda a la prevista.
2025-09-07,COBEE,G,Sistema Miguilla,01:00,24:00,Mayores aportes laterales de agua a lo previsto.
2025-09-07,ENDEG,G,Central solar Oruro I y II,11:00,17:00,"Menor generación, condiciones climáticas desfavorables."
2025-09-07,DELAPAZ,D,Área Norte,11:00,21:00,Mayor demanda a la prevista.
2025-09-07,CESSA,D,Área Sucre,14:00,24:00,Mayor demanda a la prevista.
2025-09-08,COBEE,G,Sistema Miguillas,00:00,06:00,Mayores aportes laterales de agua a lo previsto.
2025-09-08,HB,G,Sistema Taquesi,00:00,06:00,Mayores aportes laterales de agua a lo previsto.
2025-09-08,COBEE,G,Sistema Zongo,00:00,14:00,Mayores aportes laterales de agua a lo previsto.
2025-09-08,LAS LOMAS,CNR,Las Lomas,00:00,20:00,Menor demanda a la prevista.
2025-09-08,CRE,D,Área Oriental,01:00,07:00,Menor demanda a la prevista.
2025-09-08,ENDE DELBENI,D,Área Trinidad,01:00,23:00,Menor demanda a la prevista.
2025-09-08,HB,G,Sistema Taquesi,06:00,14:00,Mayores aportes laterales de agua a lo previsto.
